,0,1,2,3,4,5,6,7,8,9
No. 4_M_1.5 _200 _02-27-2025/4177.png,-1.1585692502280356,7.7291994649965705,-2.830779753343421,3.449791402067639,2.7369662407023396,1.2863185713441898,0.7399839349330002,-1.0447548080555764,-2.2053725288596864,0.8220196503049046
No. 4_M_1.5 _200 _02-27-2025/4178.png,-1.3603384318835783,7.673252675498519,-2.9577452406691656,3.42274857525428,2.6917601518819887,1.356242870123673,0.773892052738762,-1.1090735559430849,-2.0518540691427996,0.8964370222814844
No. 4_M_1.5 _200 _02-27-2025/4179.png,-1.2164091172947584,7.653759757201714,-2.974441360676943,3.4484228864623425,2.5863844977888397,1.3769003786911553,0.8649764414648315,-1.04266240147314,-2.22338965950588,0.8911714228256851
No. 4_M_1.5 _200 _02-27-2025/4180.png,-1.3371276058937642,7.679057864280772,-2.988304889653312,3.447029748544365,2.7795916783508656,1.3268479931788915,0.6366032759463511,-1.1433263818686221,-2.1621859081342425,0.844100410734359
No. 4_M_1.5 _200 _02-27-2025/4181.png,-1.2655049807964964,7.580249931053233,-3.1831500334513994,3.44825605563379,2.8592487190670877,1.063532137329172,0.701425102029505,-1.1407038674328094,-2.1149559281221393,0.8807554944855647
No. 4_M_1.5 _200 _02-27-2025/4182.png,-1.4270242409657135,7.698538277754762,-3.059263532284792,3.487875787517247,2.5890882088704084,1.4380567075302317,0.7486141822327737,-0.889040435828746,-2.0284831650446495,0.8632162018569285
No. 4_M_1.5 _200 _02-27-2025/4183.png,-1.3497894680263984,7.664854939452155,-2.993456623455595,3.5577163300256807,2.8871258155265056,1.4169611188559954,0.5829900194898576,-0.9353249357116615,-1.9586565090358807,0.667836634940731
No. 4_M_1.5 _200 _02-27-2025/4184.png,-1.1810349650703493,7.6615805966799915,-2.8985372266954545,3.4723588526640246,2.5595037062515376,1.3760878599836688,0.6774206179227997,-1.060385172582989,-2.11408298166525,0.8691852192362037
No. 4_M_1.5 _200 _02-27-2025/4185.png,-1.382933332793364,7.715190549795286,-2.7797022209847118,3.4672842420669117,2.5822163672027463,1.518845344234475,0.6831854496097227,-1.0423105711287706,-2.188043839734994,0.7818536125554023
No. 4_M_1.5 _200 _02-27-2025/4186.png,-1.2411481027464868,7.756268005054681,-2.866444481823004,3.484871020223821,2.5811072534851522,1.398221167992213,0.6976048019026913,-1.0369263555634287,-2.097692164548782,0.8053802143166622
No. 4_M_1.5 _200 _02-27-2025/4187.png,-1.375681918485304,7.655285159328981,-2.9299679837422996,3.447933799319099,2.5025258553296386,1.2916282483872394,0.6482351235343979,-0.9115257242848491,-2.180208057989791,0.8247967591547201
No. 4_M_1.5 _200 _02-27-2025/4188.png,-1.0696276628634411,7.7395538392149685,-2.8829854761526583,3.4866614738023483,2.581085696908257,1.2525317804176903,0.6950655170384694,-1.0783420923070484,-2.117484538805032,0.8581257467032279
No. 4_M_1.5 _200 _02-27-2025/4189.png,-1.319820600929451,7.575436239675952,-2.85306295188985,3.4952491036778106,2.51897377808949,1.4911268572099128,0.7546428661696825,-0.8954722166695586,-2.135334209118474,0.8446766020144865
No. 4_M_1.5 _200 _02-27-2025/4190.png,-1.218291219618604,7.62464349746139,-2.9731040193297265,3.472130545852959,2.4288624530693466,1.423175148892898,0.7475042561612748,-1.0478126212401468,-2.1674832762640506,0.8314791290789114
No. 4_M_1.5 _200 _02-27-2025/4191.png,-1.222349190662574,7.648928549009415,-2.94110253940239,3.5834054489001694,2.4913811415457285,1.4394447420207679,0.6956600233753512,-1.0352660591454823,-2.192584748055358,0.813113035323116
No. 4_M_1.5 _200 _02-27-2025/4192.png,-1.321258746005456,7.689282441031555,-3.0010726430496213,3.4483528869919358,2.6766821419794855,1.3162963764206572,0.7186169122649233,-1.0883249181552115,-2.0368237792854638,0.7024589019016596
No. 4_M_1.5 _200 _02-27-2025/4193.png,-1.3535301302795322,7.729292908384373,-3.0323107787636374,3.511508710122847,2.7605786078526173,1.3894207699343721,0.7022035017928392,-1.0711919959730203,-2.0519389011681897,0.8521870810031298
No. 4_M_1.5 _200 _02-27-2025/4194.png,-1.3016762063893772,7.673909504693894,-3.0189212879982286,3.5052894372376926,2.5718506854511216,1.355016160300679,0.6954551361716916,-1.0117955724518453,-2.163757128461297,0.7876268775019111
No. 4_M_1.5 _200 _02-27-2025/4195.png,-1.132825355395803,7.636597254026588,-2.948451181448039,3.6262680048378453,2.3779357735506057,1.457607005637095,0.7785991581913034,-1.027756467716407,-2.2331763811990673,0.7859188335099163
No. 4_M_1.5 _200 _02-27-2025/4196.png,-1.291652427354098,7.678540335681859,-3.0144297769569057,3.5262728413894227,2.743879222743131,1.2372877456193616,0.7121172703752372,-1.0501057794907656,-2.055123858860555,0.8375408970822371
No. 4_M_1.5 _200 _02-27-2025/4197.png,-1.2093253477934702,7.716959269180498,-3.0230197913329757,3.499362598569789,2.7724317295486545,1.3262831541814228,0.804580237360538,-1.051492709441531,-2.065931792088425,0.7858724197790932
No. 4_M_1.5 _200 _02-27-2025/4198.png,-1.336605945548576,7.653361789414866,-2.82083651672791,3.500802396827906,2.714979380458198,1.4924191013899173,0.6205086722899196,-1.0910197403121193,-2.1243077506222283,0.7281886571308376
No. 4_M_1.5 _200 _02-27-2025/4199.png,-1.5116002536816753,7.750758865103718,-2.964609381809023,3.48752814357546,2.6201310831690994,1.3482955148279072,0.6702413935391653,-1.0629345876288872,-2.194510369034602,0.8130124536703307
No. 4_M_1.5 _200 _02-27-2025/4200.png,-1.2410206760708933,7.578670154073821,-2.9561100611436917,3.4904177746318776,2.731935638648925,1.2852540964533685,0.7040722212286719,-1.015283532322047,-1.9670816460102618,0.7165376317927827
No. 4_M_1.5 _200 _02-27-2025/4201.png,-1.3688033536344584,7.710996344721654,-2.9922945988673177,3.5274417673956915,2.6439570729370936,1.3292286775517286,0.6439876814854206,-1.0532908094822862,-2.191582792327414,0.8605158207976351
No. 4_M_1.5 _200 _02-27-2025/4202.png,-1.2645094809019035,7.698381579629078,-2.9104333635754536,3.331437865263611,2.8929689848473483,1.3553734804437059,0.7136750331432236,-1.09725221392676,-2.040496106920042,0.8642021634860684
No. 4_M_1.5 _200 _02-27-2025/4203.png,-1.1605206335446985,7.7566265654614455,-2.9991899331351277,3.5944716564666503,2.662430299782547,1.3223613088749757,0.6627801091995218,-1.0838744555927438,-2.166442343209818,0.8634457104307116
No. 4_M_1.5 _200 _02-27-2025/4204.png,-1.2785002013067768,7.7589982926375765,-3.140397889601676,3.4463881018822917,3.1120655470241654,1.2557264248337234,0.6740703977131548,-0.9896339992139289,-2.063806067971713,0.7322845147163295
No. 4_M_1.5 _200 _02-27-2025/4205.png,-1.1674673117819063,7.599206282741942,-3.065393886117942,3.2675902423092236,2.775540318150512,1.2841444799193344,0.6090632326231633,-1.0650249203839586,-2.023697379764707,0.9253618911490054
No. 4_M_1.5 _200 _02-27-2025/4206.png,-1.2447404822431407,7.648202854581157,-2.888876362170299,3.4840344243830312,2.4245231636037086,1.4056623105212487,0.6906120956765033,-0.9830453048300738,-2.069910705495958,0.8093879689043653
No. 4_M_1.5 _200 _02-27-2025/4207.png,-1.3549170937852733,7.71332695175183,-2.9260283115690378,3.4404546060705616,2.799052796645131,1.3149316851269703,0.6917285518596135,-1.0079595923280396,-2.080536475135811,0.754570193117512
No. 4_M_1.5 _200 _02-27-2025/4208.png,-1.3419396508786567,7.759467832881635,-2.9401567393094883,3.444159825909562,2.6801134429663573,1.4299445000972866,0.62290253807433,-1.0325023824041413,-2.093222439024082,0.8226794394473145
No. 4_M_1.5 _200 _02-27-2025/4209.png,-1.348096606477796,7.694456518381003,-3.1078041446591147,3.413529432710332,2.834105433691679,1.342496838277229,0.5559333322346762,-1.0331524032865742,-2.1465920945339407,0.8403748082258606
No. 4_M_1.5 _200 _02-27-2025/4210.png,-1.4428126135446613,7.667772535402413,-2.816033447552428,3.460749690717172,2.8226021320569754,1.4362000138291262,0.65055745109773,-1.0855354127853474,-2.1045253398130894,0.8058621540769315
No. 4_M_1.5 _200 _02-27-2025/4211.png,-1.231092064195665,7.616536033956448,-2.854836226292578,3.4684179451300423,2.606047356407325,1.3783988042637492,0.6589657374155634,-1.0990019625553078,-2.1162606084146187,0.7430530485198115
No. 4_M_1.5 _200 _02-27-2025/4212.png,-1.0768139100920031,7.672165889319592,-2.7820974123839903,3.3910039106980747,2.4665598195590714,1.3804506674100074,0.8385387657121741,-0.9941742701675453,-2.212075290103127,0.7665434116241054
No. 4_M_1.5 _200 _02-27-2025/4213.png,-1.2298970227968118,7.716640611915759,-3.072141157051206,3.5383123013768856,2.554747563485887,1.3552056365797518,0.7290354890659374,-0.9849854246024554,-2.0808925913838667,0.7097553338279039
No. 4_M_1.5 _200 _02-27-2025/4214.png,-1.2775645774510647,7.683483365966703,-2.9913423013535905,3.6133787521005036,2.5845711273232737,1.33775545614508,0.7262309397324571,-0.9657601367617081,-2.113046020932382,0.83485173000255
No. 4_M_1.5 _200 _02-27-2025/4215.png,-1.181866990358567,7.644706900332773,-2.9704915410495882,3.494341138313102,2.491850351396261,1.4436508218640536,0.7671728433831491,-0.9782132758897193,-2.1578383609048792,0.7272889220837802
No. 4_M_1.5 _200 _02-27-2025/4216.png,-1.5537763068845187,7.626963376261999,-2.8518090571589223,3.3990587274427764,2.8327291225740843,1.3271899387996737,0.6037676530747038,-1.181709101047888,-2.065909199330811,0.7891364761188071
No. 4_M_1.5 _200 _02-27-2025/4217.png,-1.1425813651879908,7.7215830979886295,-2.926738239766033,3.581157204194998,2.524490455894875,1.4265388446497727,0.6519236768083834,-1.0362091247587015,-2.1349329113539275,0.8713378281382727
No. 4_M_1.5 _200 _02-27-2025/4218.png,-1.4531617617032335,7.63650294106869,-2.860736881331155,3.4373451974421148,2.5866218498608804,1.3826388720279534,0.6595007403783575,-1.0910615946555415,-2.1109563660754853,0.9277327073646533
No. 4_M_1.5 _200 _02-27-2025/4219.png,-1.174682972767684,7.532347486093666,-2.8637599088984,3.500901936198609,2.486774676764224,1.353293384085458,0.8261412521871669,-0.9472842214736117,-2.0828325989093806,0.6438459001125931
No. 4_M_1.5 _200 _02-27-2025/4220.png,-1.1882817181364338,7.605935237325159,-2.7709056653455644,3.544832824393243,2.5174331880089422,1.3976134915623724,0.8000348210427115,-1.0346982627801777,-2.1817538014896183,0.7764869279047368
No. 4_M_1.5 _200 _02-27-2025/4221.png,-1.2329612232622917,7.661299265355337,-2.8060758146426963,3.5171283977294934,2.7620055911777577,1.3209368615277346,0.6569114270366296,-1.131750189044884,-2.116153366424304,0.7874537288421091
No. 4_M_1.5 _200 _02-27-2025/4222.png,-1.3081797784948037,7.75476445153134,-2.831774088717271,3.4432294397369017,2.6878507832785434,1.4395013376595966,0.8010952067586197,-1.0483854780566961,-2.077140312259046,0.7562250379571203
No. 4_M_1.5 _200 _02-27-2025/4223.png,-1.2009904071489226,7.605868304165973,-2.816158129459037,3.499223965506582,2.646842062801201,1.2776727747532646,0.7850065764543068,-0.9220118879300303,-2.048503330459753,0.7618433510788214
No. 4_M_1.5 _200 _02-27-2025/4224.png,-1.3890768704329384,7.623837487365515,-2.840754719741705,3.4727466120337116,2.608385918172689,1.5370232807939401,0.6896310677196175,-0.8680432236339479,-2.1021995500204413,0.7664051960814553
No. 4_M_1.5 _200 _02-27-2025/4225.png,-1.2314445590999359,7.685968260693226,-2.9438533496323895,3.4595688852365285,2.5424032890148758,1.320807999111961,0.7222862786168924,-0.9852424156498181,-2.017678687233036,0.8331402337037042
No. 4_M_1.5 _200 _02-27-2025/4226.png,-1.113518158923151,7.5125851057252415,-2.9864058645114966,3.438307950900196,2.4702663967501373,1.3558512225704429,0.7646737276510673,-0.929979721981713,-2.1258463604699065,0.7735376854680278
No. 4_M_1.5 _200 _02-27-2025/4227.png,-1.3289370133521388,7.733044562397032,-3.093769733503585,3.455380158021235,2.7796338004115486,1.3813759543450312,0.65764780273705,-1.0350453253555063,-1.9493369662967617,0.7986998052296062
No. 4_M_1.5 _200 _02-27-2025/4228.png,-1.09959480351651,7.741136590791745,-3.063078542702849,3.4377963641662586,2.6420145424217116,1.295757976709576,0.7012663950717399,-1.0649203487729668,-2.1214533912809035,0.7947385987744666
No. 4_M_1.5 _200 _02-27-2025/4229.png,-1.4572222095093785,7.725458065776563,-3.004517040288647,3.5452290131961988,2.843042366706544,1.4056703640029347,0.7342111931869255,-1.0235155819352189,-2.035659167591458,0.8079617329647744
No. 4_M_1.5 _200 _02-27-2025/4230.png,-1.3115731832453763,7.751638687341337,-2.90343089249337,3.3733992243794173,2.7061110106374247,1.5405514535945364,0.6966862417101483,-1.0784986390627065,-2.16718452803501,0.797543727078017
No. 4_M_1.5 _200 _02-27-2025/4231.png,-1.2945391058457982,7.6748487846413855,-2.9227011672417103,3.351562537678623,2.567311668815152,1.467794896168369,0.6302951307842299,-1.109085957582793,-2.1322258271574457,0.8247776902813544
No. 4_M_1.5 _200 _02-27-2025/4232.png,-1.4818330950949923,7.67300090249827,-3.0252145303093734,3.3244137009339667,2.622486404997521,1.4182547385321729,0.7517184806431572,-1.0732414012660225,-2.1717296794397978,0.7737603883218838
No. 4_M_1.5 _200 _02-27-2025/4233.png,-1.04826141983155,7.67540612284238,-2.7384034371198513,3.4359272572433763,2.4216775617793216,1.4028340144667353,0.9277449958807273,-0.9172417869457101,-2.2249000157904417,0.6665221625355442
No. 4_M_1.5 _200 _02-27-2025/4234.png,-1.2535944431036574,7.756272554545445,-3.092338670549358,3.4725769487226223,2.707390676555745,1.2591390881820206,0.7068495537985342,-1.049511457360925,-2.1188164429403766,0.8050523895345294
No. 4_M_1.5 _200 _02-27-2025/4235.png,-1.3956803399831772,7.765709172414979,-3.0497905481376666,3.5300496561341106,2.751173676467893,1.3263267755923445,0.6451124673787956,-1.008759116875086,-2.0206970974252787,0.7815403551641666
No. 4_M_1.5 _200 _02-27-2025/4236.png,-1.3719657695161196,7.7345688538940305,-3.2284393554152793,3.4439701628798236,2.781524213029428,1.3836302949546417,0.6012675676583361,-1.1876138761200457,-2.059209061979116,0.7862330416318284
No. 4_M_1.5 _200 _02-27-2025/4237.png,-1.2618682014912412,7.568067214736743,-2.867661227704991,3.4861499447714195,2.77510303632035,1.315622419408975,0.7113267411326756,-1.144199736113518,-2.178478229433674,0.7910427025135722
No. 4_M_1.5 _200 _02-27-2025/4238.png,-1.1148403724777092,7.647051111647656,-2.81719644844231,3.62181227492686,2.491455462591197,1.4062995397320859,0.7609992207413561,-1.048144935410659,-2.0407087946393716,0.8586848807646645
No. 4_M_1.5 _200 _02-27-2025/4239.png,-1.2384232160183615,7.811539523575616,-2.8946762539627517,3.743813353959842,2.683996779333739,1.4344248214984456,0.7166110697084799,-0.9506659367266961,-2.2005357260460823,0.8450386572205413
No. 4_M_1.5 _200 _02-27-2025/4240.png,-0.9013453433229675,7.497220126307523,-2.765450184540045,3.5090131904665824,2.243191765608871,1.48335799780043,0.8025597364772763,-1.0987235323860878,-2.2855331923834905,0.8035344193927911
No. 4_M_1.5 _200 _02-27-2025/4241.png,-1.314823952680392,7.736723427736035,-2.9800460293581637,3.4837974093557253,2.6842826641755555,1.382214203568417,0.7765740315835852,-0.944509057093919,-2.019794109846396,0.8605586018470714
No. 4_M_1.5 _200 _02-27-2025/4242.png,-1.4147116773859132,7.655775805828773,-2.882090465849048,3.395736205169735,2.6761416776922897,1.424272412981662,0.7302240782231812,-0.9586453311087961,-2.141393879323613,0.7746789663899496
No. 4_M_1.5 _200 _02-27-2025/4243.png,-1.3262479197075168,7.696647384874419,-2.9620395772017822,3.3580343752790593,2.878772552887601,1.409488995305003,0.694063339676301,-0.8944300366048603,-2.021153872911845,0.8455749176115597
No. 4_M_1.5 _200 _02-27-2025/4244.png,-1.2935679766505643,7.715128086213193,-2.897795701388631,3.4028247471569077,2.742107063132935,1.3956779839401023,0.7133264681112975,-0.8485928235290796,-2.0354882489886617,0.8497593995796211
No. 4_M_1.5 _200 _02-27-2025/4245.png,-1.346309642697057,7.615895723521021,-2.8855171233218506,3.3933039999689107,2.504601243004787,1.3218374189763353,0.7061794808296915,-1.0973273033088535,-2.1735642831436026,0.7778124274060638
No. 4_M_1.5 _200 _02-27-2025/4246.png,-1.3680576902421615,7.67792598507098,-3.0879750565113806,3.512538534610929,2.5519704637557874,1.2753004524630103,0.7397341759268705,-1.1205028788477946,-2.161286504567334,0.8623575780655428
No. 4_M_1.5 _200 _02-27-2025/4247.png,-1.3687323169718804,7.61796747721632,-2.9604253808838177,3.3762295736810444,2.7642421761977456,1.3299209228110738,0.6355181988237897,-0.9856437807279876,-2.0201536973373955,0.7239228845818633
No. 4_M_1.5 _200 _02-27-2025/4248.png,-1.2854065514896833,7.5861710969912135,-2.826887074124995,3.3846963862840536,2.4032291167856528,1.3842752946543384,0.760637167454121,-1.1175215235310425,-2.105280718781649,0.7867725360366209
No. 4_M_1.5 _200 _02-27-2025/4249.png,-1.3049219217084227,7.685224923597241,-2.9369053231279416,3.3343032728008293,2.443602779093194,1.4998594497457245,0.6931304303364951,-1.232356332064918,-2.216609919980476,0.8114825211369099
No. 4_M_1.5 _200 _02-27-2025/4250.png,-1.4453853560695098,7.5500773911264165,-2.8458930147119617,3.355935290059236,2.6785076625445225,1.417190399752768,0.7075773765465809,-1.1009607011363851,-2.0174136269978113,0.6992992810288681
No. 4_M_1.5 _200 _02-27-2025/4251.png,-1.184518506769085,7.546141212877512,-2.6582952666478814,3.3899382947916017,2.641378731699118,1.3988269026069466,0.6030397178444332,-1.0881807512410013,-2.097948730294492,0.7782114538510734
No. 4_M_1.5 _200 _02-27-2025/4252.png,-1.2416330088994343,7.570825698085287,-2.8372429098835923,3.363225634080976,2.341548858790566,1.2749297356265257,0.7363876559135516,-1.0793062639243232,-2.1883938463856056,0.8824259458042056
No. 4_M_1.5 _200 _02-27-2025/4253.png,-1.2665834005016103,7.571043661112942,-2.8517915534463487,3.3933889382043727,2.4829203268554574,1.366193811278086,0.77944381185975,-1.1616144075419,-2.171503196969476,0.8204387947348262
No. 4_M_1.5 _200 _02-27-2025/4254.png,-1.2869391810255815,7.56355324957816,-2.8866146910486083,3.4108035127250833,2.6087206590568317,1.4314807133080953,0.7834588868409298,-0.9426574712206719,-2.0568916173396206,0.7529403188402601
No. 4_M_1.5 _200 _02-27-2025/4255.png,-1.203574320609957,7.568106025652625,-2.7994079497840065,3.3451227510809023,2.5078353725340277,1.2837506306227247,0.7750399907934704,-1.1486289965975027,-2.131926249649693,0.9120880893941501
